dispatch_id,resource_id,operating_date,timestamp,instructed_mw,duration_min
DSP-00649,DSFLWR_2_W9CSB2,2025-07-03,2025-07-03 22:00:00,66.6,60
DSP-00650,DSFLWR_2_W9CSB2,2025-07-03,2025-07-03 23:00:00,26.7,60
DSP-00651,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 01:00:00,-47.7,60
DSP-00652,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 02:00:00,19.1,60
DSP-00653,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 03:00:00,-33.0,60
DSP-00654,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 05:00:00,31.5,60
DSP-00655,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 07:00:00,21.7,60
DSP-00656,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 09:00:00,-14.7,60
DSP-00657,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 10:00:00,4.9,60
DSP-00658,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 11:00:00,38.3,60
DSP-00659,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 12:00:00,51.2,60
DSP-00660,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 13:00:00,32.5,60
DSP-00661,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 14:00:00,59.3,60
DSP-00662,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 16:00:00,23.7,60
DSP-00663,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 19:00:00,-8.3,60
DSP-00664,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 20:00:00,25.6,60
DSP-00665,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 21:00:00,-46.2,60
DSP-00666,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 22:00:00,48.9,60
DSP-00667,DSFLWR_2_W9CSB2,2025-07-04,2025-07-04 23:00:00,-33.1,60
DSP-00668,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 00:00:00,61.1,60
DSP-00669,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 04:00:00,49.0,60
DSP-00670,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 05:00:00,58.4,60
DSP-00671,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 06:00:00,64.3,60
DSP-00672,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 10:00:00,63.3,60
DSP-00673,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 11:00:00,47.6,60
DSP-00674,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 12:00:00,-17.7,60
DSP-00675,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 14:00:00,-41.6,60
DSP-00676,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 17:00:00,-32.2,60
DSP-00677,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 18:00:00,43.8,60
DSP-00678,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 19:00:00,-44.6,60
DSP-00679,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 20:00:00,7.1,60
DSP-00680,DSFLWR_2_W9CSB2,2025-07-05,2025-07-05 22:00:00,7.5,60
DSP-00681,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 00:00:00,34.4,60
DSP-00682,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 01:00:00,-44.4,60
DSP-00683,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 02:00:00,29.6,60
DSP-00684,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 04:00:00,47.5,60
DSP-00685,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 05:00:00,31.0,60
DSP-00686,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 06:00:00,73.7,60
DSP-00687,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 07:00:00,-48.6,60
DSP-00688,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 09:00:00,45.0,60
DSP-00689,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 10:00:00,49.6,60
DSP-00690,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 11:00:00,56.9,60
DSP-00691,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 12:00:00,-47.7,60
DSP-00692,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 15:00:00,-25.0,60
DSP-00693,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 16:00:00,50.6,60
DSP-00694,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 19:00:00,31.3,60
DSP-00695,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 20:00:00,50.5,60
DSP-00696,DSFLWR_2_W9CSB2,2025-07-06,2025-07-06 22:00:00,-34.5,60
DSP-00697,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 00:00:00,72.9,60
DSP-00698,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 01:00:00,-9.6,60
DSP-00699,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 02:00:00,12.0,60
DSP-00700,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 03:00:00,29.3,60
DSP-00701,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 04:00:00,-1.2,60
DSP-00702,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 05:00:00,2.3,60
DSP-00703,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 06:00:00,52.0,60
DSP-00704,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 08:00:00,19.7,60
DSP-00705,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 09:00:00,64.8,60
DSP-00706,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 10:00:00,-22.9,60
DSP-00707,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 11:00:00,71.4,60
DSP-00708,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 13:00:00,52.3,60
DSP-00709,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 14:00:00,5.0,60
DSP-00710,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 15:00:00,75.3,60
DSP-00711,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 16:00:00,50.2,60
DSP-00712,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 18:00:00,-30.0,60
DSP-00713,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 19:00:00,-35.2,60
DSP-00714,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 20:00:00,38.8,60
DSP-00715,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 21:00:00,-18.9,60
DSP-00716,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 22:00:00,1.5,60
DSP-00717,DSFLWR_2_W9CSB2,2025-07-07,2025-07-07 23:00:00,-11.1,60
DSP-00718,JANCRK_6_RCABT1,2025-07-01,2025-07-01 00:00:00,4.8,60
DSP-00719,JANCRK_6_RCABT1,2025-07-01,2025-07-01 01:00:00,67.9,60
DSP-00720,JANCRK_6_RCABT1,2025-07-01,2025-07-01 02:00:00,-26.6,60
DSP-00721,JANCRK_6_RCABT1,2025-07-01,2025-07-01 03:00:00,-11.5,60
DSP-00722,JANCRK_6_RCABT1,2025-07-01,2025-07-01 04:00:00,-49.2,60
DSP-00723,JANCRK_6_RCABT1,2025-07-01,2025-07-01 05:00:00,52.0,60
DSP-00724,JANCRK_6_RCABT1,2025-07-01,2025-07-01 06:00:00,-22.2,60
DSP-00725,JANCRK_6_RCABT1,2025-07-01,2025-07-01 07:00:00,29.0,60
DSP-00726,JANCRK_6_RCABT1,2025-07-01,2025-07-01 08:00:00,49.8,60
DSP-00727,JANCRK_6_RCABT1,2025-07-01,2025-07-01 09:00:00,74.0,60
DSP-00728,JANCRK_6_RCABT1,2025-07-01,2025-07-01 10:00:00,2.0,60
DSP-00729,JANCRK_6_RCABT1,2025-07-01,2025-07-01 12:00:00,-6.0,60
DSP-00730,JANCRK_6_RCABT1,2025-07-01,2025-07-01 14:00:00,-1.8,60
DSP-00731,JANCRK_6_RCABT1,2025-07-01,2025-07-01 15:00:00,66.6,60
DSP-00732,JANCRK_6_RCABT1,2025-07-01,2025-07-01 16:00:00,-38.3,60
DSP-00733,JANCRK_6_RCABT1,2025-07-01,2025-07-01 17:00:00,78.9,60
DSP-00734,JANCRK_6_RCABT1,2025-07-01,2025-07-01 18:00:00,50.9,60
DSP-00735,JANCRK_6_RCABT1,2025-07-01,2025-07-01 20:00:00,27.6,60
DSP-00736,JANCRK_6_RCABT1,2025-07-01,2025-07-01 21:00:00,68.1,60
DSP-00737,JANCRK_6_RCABT1,2025-07-01,2025-07-01 22:00:00,15.8,60
DSP-00738,JANCRK_6_RCABT1,2025-07-02,2025-07-02 00:00:00,75.2,60
DSP-00739,JANCRK_6_RCABT1,2025-07-02,2025-07-02 02:00:00,19.1,60
DSP-00740,JANCRK_6_RCABT1,2025-07-02,2025-07-02 03:00:00,42.3,60
DSP-00741,JANCRK_6_RCABT1,2025-07-02,2025-07-02 05:00:00,-42.5,60
DSP-00742,JANCRK_6_RCABT1,2025-07-02,2025-07-02 06:00:00,-8.2,60
DSP-00743,JANCRK_6_RCABT1,2025-07-02,2025-07-02 08:00:00,31.3,60
DSP-00744,JANCRK_6_RCABT1,2025-07-02,2025-07-02 09:00:00,0.4,60
DSP-00745,JANCRK_6_RCABT1,2025-07-02,2025-07-02 13:00:00,-4.9,60
DSP-00746,JANCRK_6_RCABT1,2025-07-02,2025-07-02 14:00:00,-20.4,60
DSP-00747,JANCRK_6_RCABT1,2025-07-02,2025-07-02 16:00:00,18.2,60
DSP-00748,JANCRK_6_RCABT1,2025-07-02,2025-07-02 18:00:00,76.9,60
DSP-00749,JANCRK_6_RCABT1,2025-07-02,2025-07-02 19:00:00,30.4,60
DSP-00750,JANCRK_6_RCABT1,2025-07-02,2025-07-02 22:00:00,-17.9,60
DSP-00751,JANCRK_6_RCABT1,2025-07-02,2025-07-02 23:00:00,-44.8,60
DSP-00752,JANCRK_6_RCABT1,2025-07-03,2025-07-03 00:00:00,-32.7,60
DSP-00753,JANCRK_6_RCABT1,2025-07-03,2025-07-03 01:00:00,44.3,60
DSP-00754,JANCRK_6_RCABT1,2025-07-03,2025-07-03 03:00:00,44.4,60
DSP-00755,JANCRK_6_RCABT1,2025-07-03,2025-07-03 04:00:00,77.8,60
DSP-00756,JANCRK_6_RCABT1,2025-07-03,2025-07-03 05:00:00,8.8,60
DSP-00757,JANCRK_6_RCABT1,2025-07-03,2025-07-03 06:00:00,-4.8,60
DSP-00758,JANCRK_6_RCABT1,2025-07-03,2025-07-03 07:00:00,32.3,60
DSP-00759,JANCRK_6_RCABT1,2025-07-03,2025-07-03 08:00:00,-49.9,60
DSP-00760,JANCRK_6_RCABT1,2025-07-03,2025-07-03 09:00:00,78.0,60
DSP-00761,JANCRK_6_RCABT1,2025-07-03,2025-07-03 10:00:00,36.0,60
DSP-00762,JANCRK_6_RCABT1,2025-07-03,2025-07-03 11:00:00,-12.2,60
DSP-00763,JANCRK_6_RCABT1,2025-07-03,2025-07-03 12:00:00,-27.4,60
DSP-00764,JANCRK_6_RCABT1,2025-07-03,2025-07-03 14:00:00,72.9,60
DSP-00765,JANCRK_6_RCABT1,2025-07-03,2025-07-03 15:00:00,-46.4,60
DSP-00766,JANCRK_6_RCABT1,2025-07-03,2025-07-03 17:00:00,-36.1,60
DSP-00767,JANCRK_6_RCABT1,2025-07-03,2025-07-03 19:00:00,0.4,60
DSP-00768,JANCRK_6_RCABT1,2025-07-03,2025-07-03 21:00:00,-27.2,60
DSP-00769,JANCRK_6_RCABT1,2025-07-03,2025-07-03 22:00:00,49.9,60
DSP-00770,JANCRK_6_RCABT1,2025-07-04,2025-07-04 00:00:00,65.5,60
DSP-00771,JANCRK_6_RCABT1,2025-07-04,2025-07-04 02:00:00,58.3,60
DSP-00772,JANCRK_6_RCABT1,2025-07-04,2025-07-04 03:00:00,42.4,60
DSP-00773,JANCRK_6_RCABT1,2025-07-04,2025-07-04 08:00:00,-40.1,60
DSP-00774,JANCRK_6_RCABT1,2025-07-04,2025-07-04 10:00:00,46.8,60
DSP-00775,JANCRK_6_RCABT1,2025-07-04,2025-07-04 12:00:00,49.6,60
DSP-00776,JANCRK_6_RCABT1,2025-07-04,2025-07-04 13:00:00,16.8,60
DSP-00777,JANCRK_6_RCABT1,2025-07-04,2025-07-04 14:00:00,2.9,60
DSP-00778,JANCRK_6_RCABT1,2025-07-04,2025-07-04 15:00:00,72.6,60
DSP-00779,JANCRK_6_RCABT1,2025-07-04,2025-07-04 16:00:00,-41.7,60
DSP-00780,JANCRK_6_RCABT1,2025-07-04,2025-07-04 18:00:00,-7.2,60
DSP-00781,JANCRK_6_RCABT1,2025-07-04,2025-07-04 19:00:00,70.1,60
DSP-00782,JANCRK_6_RCABT1,2025-07-04,2025-07-04 20:00:00,66.4,60
DSP-00783,JANCRK_6_RCABT1,2025-07-04,2025-07-04 21:00:00,-33.8,60
DSP-00784,JANCRK_6_RCABT1,2025-07-04,2025-07-04 22:00:00,13.1,60
DSP-00785,JANCRK_6_RCABT1,2025-07-04,2025-07-04 23:00:00,50.2,60
DSP-00786,JANCRK_6_RCABT1,2025-07-05,2025-07-05 02:00:00,-37.8,60
DSP-00787,JANCRK_6_RCABT1,2025-07-05,2025-07-05 04:00:00,7.2,60
DSP-00788,JANCRK_6_RCABT1,2025-07-05,2025-07-05 05:00:00,19.5,60
DSP-00789,JANCRK_6_RCABT1,2025-07-05,2025-07-05 06:00:00,-16.3,60
DSP-00790,JANCRK_6_RCABT1,2025-07-05,2025-07-05 08:00:00,73.8,60
DSP-00791,JANCRK_6_RCABT1,2025-07-05,2025-07-05 09:00:00,-9.8,60
DSP-00792,JANCRK_6_RCABT1,2025-07-05,2025-07-05 10:00:00,-25.6,60
DSP-00793,JANCRK_6_RCABT1,2025-07-05,2025-07-05 11:00:00,-10.8,60
DSP-00794,JANCRK_6_RCABT1,2025-07-05,2025-07-05 13:00:00,3.8,60
DSP-00795,JANCRK_6_RCABT1,2025-07-05,2025-07-05 14:00:00,31.7,60
DSP-00796,JANCRK_6_RCABT1,2025-07-05,2025-07-05 15:00:00,79.6,60
DSP-00797,JANCRK_6_RCABT1,2025-07-05,2025-07-05 16:00:00,64.6,60
DSP-00798,JANCRK_6_RCABT1,2025-07-05,2025-07-05 17:00:00,50.3,60
DSP-00799,JANCRK_6_RCABT1,2025-07-05,2025-07-05 18:00:00,33.0,60
DSP-00800,JANCRK_6_RCABT1,2025-07-05,2025-07-05 20:00:00,-20.6,60
DSP-00801,JANCRK_6_RCABT1,2025-07-05,2025-07-05 21:00:00,15.5,60
DSP-00802,JANCRK_6_RCABT1,2025-07-05,2025-07-05 23:00:00,8.0,60
DSP-00803,JANCRK_6_RCABT1,2025-07-06,2025-07-06 00:00:00,-18.0,60
DSP-00804,JANCRK_6_RCABT1,2025-07-06,2025-07-06 02:00:00,29.7,60
DSP-00805,JANCRK_6_RCABT1,2025-07-06,2025-07-06 03:00:00,14.3,60
DSP-00806,JANCRK_6_RCABT1,2025-07-06,2025-07-06 04:00:00,33.7,60
DSP-00807,JANCRK_6_RCABT1,2025-07-06,2025-07-06 07:00:00,-42.8,60
DSP-00808,JANCRK_6_RCABT1,2025-07-06,2025-07-06 08:00:00,48.0,60
DSP-00809,JANCRK_6_RCABT1,2025-07-06,2025-07-06 09:00:00,69.3,60
DSP-00810,JANCRK_6_RCABT1,2025-07-06,2025-07-06 10:00:00,-9.0,60
DSP-00811,JANCRK_6_RCABT1,2025-07-06,2025-07-06 11:00:00,45.0,60
DSP-00812,JANCRK_6_RCABT1,2025-07-06,2025-07-06 14:00:00,-0.8,60
DSP-00813,JANCRK_6_RCABT1,2025-07-06,2025-07-06 15:00:00,62.7,60
DSP-00814,JANCRK_6_RCABT1,2025-07-06,2025-07-06 16:00:00,39.6,60
DSP-00815,JANCRK_6_RCABT1,2025-07-06,2025-07-06 17:00:00,-49.3,60
DSP-00816,JANCRK_6_RCABT1,2025-07-06,2025-07-06 18:00:00,27.0,60
DSP-00817,JANCRK_6_RCABT1,2025-07-06,2025-07-06 19:00:00,-38.2,60
DSP-00818,JANCRK_6_RCABT1,2025-07-06,2025-07-06 21:00:00,-16.0,60
DSP-00819,JANCRK_6_RCABT1,2025-07-06,2025-07-06 22:00:00,-31.7,60
DSP-00820,JANCRK_6_RCABT1,2025-07-07,2025-07-07 00:00:00,-4.9,60
DSP-00821,JANCRK_6_RCABT1,2025-07-07,2025-07-07 02:00:00,51.0,60
DSP-00822,JANCRK_6_RCABT1,2025-07-07,2025-07-07 03:00:00,40.2,60
DSP-00823,JANCRK_6_RCABT1,2025-07-07,2025-07-07 04:00:00,-38.0,60
DSP-00824,JANCRK_6_RCABT1,2025-07-07,2025-07-07 05:00:00,70.3,60
DSP-00825,JANCRK_6_RCABT1,2025-07-07,2025-07-07 07:00:00,-31.9,60
DSP-00826,JANCRK_6_RCABT1,2025-07-07,2025-07-07 09:00:00,45.0,60
DSP-00827,JANCRK_6_RCABT1,2025-07-07,2025-07-07 10:00:00,25.5,60
DSP-00828,JANCRK_6_RCABT1,2025-07-07,2025-07-07 13:00:00,-49.3,60
DSP-00829,JANCRK_6_RCABT1,2025-07-07,2025-07-07 14:00:00,-18.5,60
DSP-00830,JANCRK_6_RCABT1,2025-07-07,2025-07-07 16:00:00,0.7,60
DSP-00831,JANCRK_6_RCABT1,2025-07-07,2025-07-07 17:00:00,14.5,60
DSP-00832,JANCRK_6_RCABT1,2025-07-07,2025-07-07 19:00:00,2.0,60
DSP-00833,JANCRK_6_RCABT1,2025-07-07,2025-07-07 20:00:00,16.7,60
DSP-00834,JANCRK_6_RCABT1,2025-07-07,2025-07-07 21:00:00,14.8,60
DSP-00835,JANCRK_6_RCABT1,2025-07-07,2025-07-07 22:00:00,64.7,60
DSP-00836,JANCRK_6_RCABT1,2025-07-07,2025-07-07 23:00:00,37.0,60
DSP-00837,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 01:00:00,21.6,60
DSP-00838,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 02:00:00,73.1,60
DSP-00839,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 03:00:00,-23.1,60
DSP-00840,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 04:00:00,30.5,60
DSP-00841,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 05:00:00,35.1,60
DSP-00842,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 07:00:00,-3.0,60
DSP-00843,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 08:00:00,43.5,60
DSP-00844,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 10:00:00,40.2,60
DSP-00845,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 13:00:00,57.6,60
DSP-00846,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 15:00:00,39.4,60
DSP-00847,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 21:00:00,-44.0,60
DSP-00848,PUTHCR_1_PCNSB1,2025-07-01,2025-07-01 23:00:00,-25.2,60
DSP-00849,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 00:00:00,-48.2,60
DSP-00850,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 01:00:00,57.5,60
DSP-00851,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 02:00:00,58.6,60
DSP-00852,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 03:00:00,-23.5,60
DSP-00853,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 04:00:00,72.7,60
DSP-00854,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 05:00:00,65.6,60
DSP-00855,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 06:00:00,-48.1,60
DSP-00856,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 08:00:00,62.9,60
DSP-00857,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 10:00:00,5.8,60
DSP-00858,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 11:00:00,49.8,60
DSP-00859,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 16:00:00,-5.6,60
DSP-00860,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 17:00:00,80.0,60
DSP-00861,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 18:00:00,80.0,60
DSP-00862,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 19:00:00,80.0,60
DSP-00863,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 20:00:00,0.1,60
DSP-00864,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 21:00:00,-4.9,60
DSP-00865,PUTHCR_1_PCNSB1,2025-07-02,2025-07-02 23:00:00,-19.9,60
DSP-00866,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 01:00:00,35.1,60
DSP-00867,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 02:00:00,8.9,60
DSP-00868,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 03:00:00,20.7,60
DSP-00869,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 04:00:00,38.8,60
DSP-00870,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 05:00:00,71.5,60
DSP-00871,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 06:00:00,64.4,60
DSP-00872,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 08:00:00,-26.3,60
DSP-00873,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 09:00:00,-3.9,60
DSP-00874,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 10:00:00,48.4,60
DSP-00875,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 11:00:00,3.8,60
DSP-00876,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 13:00:00,-31.1,60
DSP-00877,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 14:00:00,-30.1,60
DSP-00878,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 15:00:00,75.2,60
DSP-00879,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 18:00:00,28.0,60
DSP-00880,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 19:00:00,-45.7,60
DSP-00881,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 20:00:00,0.0,60
DSP-00882,PUTHCR_1_PCNSB1,2025-07-03,2025-07-03 21:00:00,23.3,60
DSP-00883,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 00:00:00,57.2,60
DSP-00884,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 02:00:00,-48.8,60
DSP-00885,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 03:00:00,26.0,60
DSP-00886,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 04:00:00,59.7,60
DSP-00887,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 05:00:00,-0.8,60
DSP-00888,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 06:00:00,40.3,60
DSP-00889,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 07:00:00,14.7,60
DSP-00890,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 09:00:00,-12.5,60
DSP-00891,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 10:00:00,36.8,60
DSP-00892,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 11:00:00,48.3,60
DSP-00893,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 12:00:00,52.9,60
DSP-00894,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 13:00:00,66.0,60
DSP-00895,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 15:00:00,-45.8,60
DSP-00896,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 16:00:00,61.9,60
DSP-00897,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 17:00:00,-44.1,60
DSP-00898,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 18:00:00,-13.8,60
DSP-00899,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 20:00:00,27.2,60
DSP-00900,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 21:00:00,-16.2,60
DSP-00901,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 22:00:00,-8.3,60
DSP-00902,PUTHCR_1_PCNSB1,2025-07-04,2025-07-04 23:00:00,44.5,60
DSP-00903,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 00:00:00,-24.0,60
DSP-00904,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 01:00:00,79.3,60
DSP-00905,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 02:00:00,-44.6,60
DSP-00906,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 03:00:00,58.6,60
DSP-00907,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 06:00:00,-33.4,60
DSP-00908,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 08:00:00,-43.7,60
DSP-00909,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 09:00:00,-37.4,60
DSP-00910,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 12:00:00,12.3,60
DSP-00911,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 13:00:00,25.8,60
DSP-00912,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 14:00:00,-22.1,60
DSP-00913,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 15:00:00,-17.5,60
DSP-00914,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 16:00:00,1.6,60
DSP-00915,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 17:00:00,63.3,60
DSP-00916,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 20:00:00,-45.1,60
DSP-00917,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 21:00:00,-29.1,60
DSP-00918,PUTHCR_1_PCNSB1,2025-07-05,2025-07-05 22:00:00,5.8,60
DSP-00919,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 01:00:00,2.6,60
DSP-00920,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 03:00:00,-9.3,60
DSP-00921,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 04:00:00,41.5,60
DSP-00922,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 06:00:00,22.6,60
DSP-00923,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 07:00:00,44.0,60
DSP-00924,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 08:00:00,-19.9,60
DSP-00925,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 10:00:00,33.1,60
DSP-00926,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 11:00:00,4.7,60
DSP-00927,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 13:00:00,24.1,60
DSP-00928,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 15:00:00,29.5,60
DSP-00929,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 16:00:00,-8.5,60
DSP-00930,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 18:00:00,66.6,60
DSP-00931,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 19:00:00,31.6,60
DSP-00932,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 20:00:00,30.2,60
DSP-00933,PUTHCR_1_PCNSB1,2025-07-06,2025-07-06 21:00:00,40.1,60
DSP-00934,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 01:00:00,13.4,60
DSP-00935,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 02:00:00,-38.6,60
