meter_id,resource_id,timestamp,actual_mw,interval_seconds
MTR-000819,ARCATA_6_FCPSB1,2025-07-07 02:30:00,-24.3,3600
MTR-000820,ARCATA_6_FCPSB1,2025-07-07 03:30:00,-45.6,3600
MTR-000821,ARCATA_6_FCPSB1,2025-07-07 04:30:00,-49.0,3600
MTR-000822,ARCATA_6_FCPSB1,2025-07-07 05:30:00,-59.6,3600
MTR-000823,ARCATA_6_FCPSB1,2025-07-07 06:30:00,-49.7,3600
MTR-000824,ARCATA_6_FCPSB1,2025-07-07 07:30:00,-51.9,3600
MTR-000825,ARCATA_6_FCPSB1,2025-07-07 08:30:00,0.8,3600
MTR-000826,ARCATA_6_FCPSB1,2025-07-07 09:30:00,-9.3,3600
MTR-000827,ARCATA_6_FCPSB1,2025-07-07 10:30:00,3.6,3600
MTR-000828,ARCATA_6_FCPSB1,2025-07-07 11:30:00,-2.0,3600
MTR-000829,ARCATA_6_FCPSB1,2025-07-07 12:30:00,0.5,3600
MTR-000830,ARCATA_6_FCPSB1,2025-07-07 13:30:00,2.7,3600
MTR-000831,ARCATA_6_FCPSB1,2025-07-07 14:30:00,1.6,3600
MTR-000832,ARCATA_6_FCPSB1,2025-07-07 15:30:00,4.3,3600
MTR-000833,ARCATA_6_FCPSB1,2025-07-07 16:30:00,45.2,3600
MTR-000834,ARCATA_6_FCPSB1,2025-07-07 17:30:00,67.3,3600
MTR-000835,ARCATA_6_FCPSB1,2025-07-07 18:30:00,50.1,3600
MTR-000836,ARCATA_6_FCPSB1,2025-07-07 19:30:00,73.7,3600
MTR-000837,ARCATA_6_FCPSB1,2025-07-07 20:30:00,87.8,3600
MTR-000838,ARCATA_6_FCPSB1,2025-07-07 21:30:00,64.0,3600
MTR-000839,ARCATA_6_FCPSB1,2025-07-07 22:30:00,-5.8,3600
MTR-000840,ARCATA_6_FCPSB1,2025-07-07 23:30:00,-3.5,3600
MTR-000841,ARCATA_6_FCPSB2,2025-07-01 00:30:00,-50.1,3600
MTR-000842,ARCATA_6_FCPSB2,2025-07-01 01:30:00,-26.5,3600
MTR-000843,ARCATA_6_FCPSB2,2025-07-01 02:30:00,-56.7,3600
MTR-000844,ARCATA_6_FCPSB2,2025-07-01 03:30:00,-36.9,3600
MTR-000845,ARCATA_6_FCPSB2,2025-07-01 04:30:00,-37.1,3600
MTR-000846,ARCATA_6_FCPSB2,2025-07-01 05:30:00,-47.1,3600
MTR-000847,ARCATA_6_FCPSB2,2025-07-01 06:30:00,-44.3,3600
MTR-000848,ARCATA_6_FCPSB2,2025-07-01 07:30:00,-54.4,3600
MTR-000849,ARCATA_6_FCPSB2,2025-07-01 08:30:00,-6.8,3600
MTR-000850,ARCATA_6_FCPSB2,2025-07-01 09:30:00,-5.6,3600
MTR-000851,ARCATA_6_FCPSB2,2025-07-01 10:30:00,-0.0,3600
MTR-000852,ARCATA_6_FCPSB2,2025-07-01 11:30:00,-7.5,3600
MTR-000853,ARCATA_6_FCPSB2,2025-07-01 12:30:00,-1.3,3600
MTR-000854,ARCATA_6_FCPSB2,2025-07-01 13:30:00,-0.9,3600
MTR-000855,ARCATA_6_FCPSB2,2025-07-01 14:30:00,0.1,3600
MTR-000856,ARCATA_6_FCPSB2,2025-07-01 15:30:00,-8.0,3600
MTR-000857,ARCATA_6_FCPSB2,2025-07-01 16:30:00,47.8,3600
MTR-000858,ARCATA_6_FCPSB2,2025-07-01 17:30:00,54.8,3600
MTR-000859,ARCATA_6_FCPSB2,2025-07-01 18:30:00,83.0,3600
MTR-000860,ARCATA_6_FCPSB2,2025-07-01 19:30:00,55.5,3600
MTR-000861,ARCATA_6_FCPSB2,2025-07-01 20:30:00,66.3,3600
MTR-000862,ARCATA_6_FCPSB2,2025-07-01 21:30:00,46.3,3600
MTR-000863,ARCATA_6_FCPSB2,2025-07-01 22:30:00,-6.8,3600
MTR-000864,ARCATA_6_FCPSB2,2025-07-01 23:30:00,0.1,3600
MTR-000865,ARCATA_6_FCPSB2,2025-07-02 00:30:00,-30.8,3600
MTR-000866,ARCATA_6_FCPSB2,2025-07-02 01:30:00,-52.6,3600
MTR-000867,ARCATA_6_FCPSB2,2025-07-02 02:30:00,-38.3,3600
MTR-000868,ARCATA_6_FCPSB2,2025-07-02 03:30:00,-45.6,3600
MTR-000869,ARCATA_6_FCPSB2,2025-07-02 04:30:00,-46.3,3600
MTR-000870,ARCATA_6_FCPSB2,2025-07-02 05:30:00,-39.6,3600
MTR-000871,ARCATA_6_FCPSB2,2025-07-02 06:30:00,-38.0,3600
MTR-000872,ARCATA_6_FCPSB2,2025-07-02 07:30:00,-55.3,3600
MTR-000873,ARCATA_6_FCPSB2,2025-07-02 08:30:00,0.8,3600
MTR-000874,ARCATA_6_FCPSB2,2025-07-02 09:30:00,-1.5,3600
MTR-000875,ARCATA_6_FCPSB2,2025-07-02 10:30:00,2.3,3600
MTR-000876,ARCATA_6_FCPSB2,2025-07-02 11:30:00,-5.8,3600
MTR-000877,ARCATA_6_FCPSB2,2025-07-02 12:30:00,9.9,3600
MTR-000878,ARCATA_6_FCPSB2,2025-07-02 13:30:00,-0.7,3600
MTR-000879,ARCATA_6_FCPSB2,2025-07-02 14:30:00,-8.6,3600
MTR-000880,ARCATA_6_FCPSB2,2025-07-02 15:30:00,-3.7,3600
MTR-000881,ARCATA_6_FCPSB2,2025-07-02 16:30:00,59.8,3600
MTR-000882,ARCATA_6_FCPSB2,2025-07-02 17:30:00,41.8,3600
MTR-000883,ARCATA_6_FCPSB2,2025-07-02 18:30:00,56.3,3600
MTR-000884,ARCATA_6_FCPSB2,2025-07-02 19:30:00,48.5,3600
MTR-000885,ARCATA_6_FCPSB2,2025-07-02 20:30:00,55.2,3600
MTR-000886,ARCATA_6_FCPSB2,2025-07-02 21:30:00,70.9,3600
MTR-000887,ARCATA_6_FCPSB2,2025-07-02 22:30:00,3.7,3600
MTR-000888,ARCATA_6_FCPSB2,2025-07-02 23:30:00,5.6,3600
MTR-000889,ARCATA_6_FCPSB2,2025-07-03 00:30:00,0.1,3600
MTR-000890,ARCATA_6_FCPSB2,2025-07-03 01:30:00,0.9,3600
MTR-000891,ARCATA_6_FCPSB2,2025-07-03 02:30:00,0.2,3600
MTR-000892,ARCATA_6_FCPSB2,2025-07-03 03:30:00,-0.4,3600
MTR-000893,ARCATA_6_FCPSB2,2025-07-03 04:30:00,-0.2,3600
MTR-000894,ARCATA_6_FCPSB2,2025-07-03 05:30:00,-0.7,3600
MTR-000895,ARCATA_6_FCPSB2,2025-07-03 06:30:00,-0.7,3600
MTR-000896,ARCATA_6_FCPSB2,2025-07-03 07:30:00,-0.4,3600
MTR-000897,ARCATA_6_FCPSB2,2025-07-03 08:30:00,0.7,3600
MTR-000898,ARCATA_6_FCPSB2,2025-07-03 09:30:00,-0.2,3600
MTR-000899,ARCATA_6_FCPSB2,2025-07-03 10:30:00,0.6,3600
MTR-000900,ARCATA_6_FCPSB2,2025-07-03 11:30:00,1.0,3600
MTR-000901,ARCATA_6_FCPSB2,2025-07-03 12:30:00,0.4,3600
MTR-000902,ARCATA_6_FCPSB2,2025-07-03 13:30:00,0.8,3600
MTR-000903,ARCATA_6_FCPSB2,2025-07-03 14:30:00,-0.6,3600
MTR-000904,ARCATA_6_FCPSB2,2025-07-03 15:30:00,-0.4,3600
MTR-000905,ARCATA_6_FCPSB2,2025-07-03 16:30:00,-0.8,3600
MTR-000906,ARCATA_6_FCPSB2,2025-07-03 17:30:00,-0.6,3600
MTR-000907,ARCATA_6_FCPSB2,2025-07-03 18:30:00,0.9,3600
MTR-000908,ARCATA_6_FCPSB2,2025-07-03 19:30:00,0.1,3600
MTR-000909,ARCATA_6_FCPSB2,2025-07-03 20:30:00,0.4,3600
MTR-000910,ARCATA_6_FCPSB2,2025-07-03 21:30:00,0.3,3600
MTR-000911,ARCATA_6_FCPSB2,2025-07-03 22:30:00,0.8,3600
MTR-000912,ARCATA_6_FCPSB2,2025-07-03 23:30:00,0.9,3600
MTR-000913,ARCATA_6_FCPSB2,2025-07-04 00:30:00,-28.4,3600
MTR-000914,ARCATA_6_FCPSB2,2025-07-04 01:30:00,-37.9,3600
MTR-000915,ARCATA_6_FCPSB2,2025-07-04 02:30:00,-36.1,3600
MTR-000916,ARCATA_6_FCPSB2,2025-07-04 03:30:00,-49.0,3600
MTR-000917,ARCATA_6_FCPSB2,2025-07-04 04:30:00,-30.3,3600
MTR-000918,ARCATA_6_FCPSB2,2025-07-04 05:30:00,-22.5,3600
MTR-000919,ARCATA_6_FCPSB2,2025-07-04 06:30:00,-57.3,3600
MTR-000920,ARCATA_6_FCPSB2,2025-07-04 07:30:00,-57.5,3600
MTR-000921,ARCATA_6_FCPSB2,2025-07-04 08:30:00,1.9,3600
MTR-000922,ARCATA_6_FCPSB2,2025-07-04 09:30:00,-7.9,3600
MTR-000923,ARCATA_6_FCPSB2,2025-07-04 10:30:00,-9.0,3600
MTR-000924,ARCATA_6_FCPSB2,2025-07-04 11:30:00,2.5,3600
MTR-000925,ARCATA_6_FCPSB2,2025-07-04 12:30:00,5.5,3600
MTR-000926,ARCATA_6_FCPSB2,2025-07-04 13:30:00,-6.2,3600
MTR-000927,ARCATA_6_FCPSB2,2025-07-04 14:30:00,-0.4,3600
MTR-000928,ARCATA_6_FCPSB2,2025-07-04 15:30:00,5.7,3600
MTR-000929,ARCATA_6_FCPSB2,2025-07-04 16:30:00,43.1,3600
MTR-000930,ARCATA_6_FCPSB2,2025-07-04 17:30:00,79.8,3600
MTR-000931,ARCATA_6_FCPSB2,2025-07-04 18:30:00,85.5,3600
MTR-000932,ARCATA_6_FCPSB2,2025-07-04 19:30:00,61.9,3600
MTR-000933,ARCATA_6_FCPSB2,2025-07-04 20:30:00,52.1,3600
MTR-000934,ARCATA_6_FCPSB2,2025-07-04 21:30:00,59.5,3600
MTR-000935,ARCATA_6_FCPSB2,2025-07-04 22:30:00,-2.1,3600
MTR-000936,ARCATA_6_FCPSB2,2025-07-04 23:30:00,-5.8,3600
MTR-000937,ARCATA_6_FCPSB2,2025-07-05 00:30:00,-32.8,3600
MTR-000938,ARCATA_6_FCPSB2,2025-07-05 01:30:00,-38.8,3600
MTR-000939,ARCATA_6_FCPSB2,2025-07-05 02:30:00,-55.7,3600
MTR-000940,ARCATA_6_FCPSB2,2025-07-05 03:30:00,-52.0,3600
MTR-000941,ARCATA_6_FCPSB2,2025-07-05 04:30:00,-40.9,3600
MTR-000942,ARCATA_6_FCPSB2,2025-07-05 05:30:00,-24.7,3600
MTR-000943,ARCATA_6_FCPSB2,2025-07-05 06:30:00,-39.5,3600
MTR-000944,ARCATA_6_FCPSB2,2025-07-05 07:30:00,-42.9,3600
MTR-000945,ARCATA_6_FCPSB2,2025-07-05 08:30:00,-2.4,3600
MTR-000946,ARCATA_6_FCPSB2,2025-07-05 09:30:00,-3.8,3600
MTR-000947,ARCATA_6_FCPSB2,2025-07-05 10:30:00,-4.7,3600
MTR-000948,ARCATA_6_FCPSB2,2025-07-05 11:30:00,-4.9,3600
MTR-000949,ARCATA_6_FCPSB2,2025-07-05 12:30:00,8.4,3600
MTR-000950,ARCATA_6_FCPSB2,2025-07-05 13:30:00,6.6,3600
MTR-000951,ARCATA_6_FCPSB2,2025-07-05 14:30:00,9.0,3600
MTR-000952,ARCATA_6_FCPSB2,2025-07-05 15:30:00,7.9,3600
MTR-000953,ARCATA_6_FCPSB2,2025-07-05 16:30:00,42.6,3600
MTR-000954,ARCATA_6_FCPSB2,2025-07-05 17:30:00,50.4,3600
MTR-000955,ARCATA_6_FCPSB2,2025-07-05 18:30:00,57.8,3600
MTR-000956,ARCATA_6_FCPSB2,2025-07-05 19:30:00,44.3,3600
MTR-000957,ARCATA_6_FCPSB2,2025-07-05 20:30:00,86.2,3600
MTR-000958,ARCATA_6_FCPSB2,2025-07-05 21:30:00,41.8,3600
MTR-000959,ARCATA_6_FCPSB2,2025-07-05 22:30:00,-8.7,3600
MTR-000960,ARCATA_6_FCPSB2,2025-07-05 23:30:00,-6.0,3600
MTR-000961,ARCATA_6_FCPSB2,2025-07-06 00:30:00,-43.1,3600
MTR-000962,ARCATA_6_FCPSB2,2025-07-06 01:30:00,-26.1,3600
MTR-000963,ARCATA_6_FCPSB2,2025-07-06 02:30:00,-53.5,3600
MTR-000964,ARCATA_6_FCPSB2,2025-07-06 03:30:00,-25.6,3600
MTR-000965,ARCATA_6_FCPSB2,2025-07-06 04:30:00,-42.9,3600
MTR-000966,ARCATA_6_FCPSB2,2025-07-06 05:30:00,-35.0,3600
MTR-000967,ARCATA_6_FCPSB2,2025-07-06 06:30:00,-40.0,3600
MTR-000968,ARCATA_6_FCPSB2,2025-07-06 07:30:00,-47.5,3600
MTR-000969,ARCATA_6_FCPSB2,2025-07-06 08:30:00,-6.6,3600
MTR-000970,ARCATA_6_FCPSB2,2025-07-06 09:30:00,-7.2,3600
MTR-000971,ARCATA_6_FCPSB2,2025-07-06 10:30:00,-1.9,3600
MTR-000972,ARCATA_6_FCPSB2,2025-07-06 11:30:00,1.4,3600
MTR-000973,ARCATA_6_FCPSB2,2025-07-06 12:30:00,-2.9,3600
MTR-000974,ARCATA_6_FCPSB2,2025-07-06 13:30:00,3.4,3600
MTR-000975,ARCATA_6_FCPSB2,2025-07-06 14:30:00,1.3,3600
MTR-000976,ARCATA_6_FCPSB2,2025-07-06 15:30:00,4.5,3600
MTR-000977,ARCATA_6_FCPSB2,2025-07-06 16:30:00,46.2,3600
MTR-000978,ARCATA_6_FCPSB2,2025-07-06 17:30:00,65.5,3600
MTR-000979,ARCATA_6_FCPSB2,2025-07-06 18:30:00,63.1,3600
MTR-000980,ARCATA_6_FCPSB2,2025-07-06 19:30:00,62.9,3600
MTR-000981,ARCATA_6_FCPSB2,2025-07-06 20:30:00,78.4,3600
MTR-000982,ARCATA_6_FCPSB2,2025-07-06 21:30:00,56.7,3600
MTR-000983,ARCATA_6_FCPSB2,2025-07-06 22:30:00,8.7,3600
MTR-000984,ARCATA_6_FCPSB2,2025-07-06 23:30:00,-5.6,3600
MTR-000985,ARCATA_6_FCPSB2,2025-07-07 00:30:00,-34.5,3600
MTR-000986,ARCATA_6_FCPSB2,2025-07-07 01:30:00,-38.0,3600
MTR-000987,ARCATA_6_FCPSB2,2025-07-07 02:30:00,-24.5,3600
MTR-000988,ARCATA_6_FCPSB2,2025-07-07 03:30:00,-33.0,3600
MTR-000989,ARCATA_6_FCPSB2,2025-07-07 04:30:00,-22.6,3600
MTR-000990,ARCATA_6_FCPSB2,2025-07-07 05:30:00,-53.7,3600
MTR-000991,ARCATA_6_FCPSB2,2025-07-07 06:30:00,-23.3,3600
MTR-000992,ARCATA_6_FCPSB2,2025-07-07 07:30:00,-39.3,3600
MTR-000993,ARCATA_6_FCPSB2,2025-07-07 08:30:00,-2.6,3600
MTR-000994,ARCATA_6_FCPSB2,2025-07-07 09:30:00,-5.2,3600
MTR-000995,ARCATA_6_FCPSB2,2025-07-07 10:30:00,4.7,3600
MTR-000996,ARCATA_6_FCPSB2,2025-07-07 11:30:00,-3.2,3600
MTR-000997,ARCATA_6_FCPSB2,2025-07-07 12:30:00,-10.0,3600
MTR-000998,ARCATA_6_FCPSB2,2025-07-07 13:30:00,10.0,3600
MTR-000999,ARCATA_6_FCPSB2,2025-07-07 14:30:00,8.4,3600
MTR-001000,ARCATA_6_FCPSB2,2025-07-07 15:30:00,3.1,3600
MTR-001001,ARCATA_6_FCPSB2,2025-07-07 16:30:00,58.5,3600
MTR-001002,ARCATA_6_FCPSB2,2025-07-07 17:30:00,43.9,3600
MTR-001003,ARCATA_6_FCPSB2,2025-07-07 18:30:00,72.1,3600
MTR-001004,ARCATA_6_FCPSB2,2025-07-07 19:30:00,48.4,3600
MTR-001005,ARCATA_6_FCPSB2,2025-07-07 20:30:00,61.1,3600
MTR-001006,ARCATA_6_FCPSB2,2025-07-07 21:30:00,45.4,3600
MTR-001007,ARCATA_6_FCPSB2,2025-07-07 22:30:00,5.4,3600
MTR-001008,ARCATA_6_FCPSB2,2025-07-07 23:30:00,8.6,3600
MTR-001009,DSFLWR_2_W9CSB2,2025-07-01 00:30:00,-46.1,3600
MTR-001010,DSFLWR_2_W9CSB2,2025-07-01 01:30:00,-24.6,3600
MTR-001011,DSFLWR_2_W9CSB2,2025-07-01 02:30:00,-35.3,3600
MTR-001012,DSFLWR_2_W9CSB2,2025-07-01 03:30:00,-54.5,3600
MTR-001013,DSFLWR_2_W9CSB2,2025-07-01 04:30:00,-26.1,3600
MTR-001014,DSFLWR_2_W9CSB2,2025-07-01 05:30:00,-23.5,3600
MTR-001015,DSFLWR_2_W9CSB2,2025-07-01 06:30:00,-44.7,3600
MTR-001016,DSFLWR_2_W9CSB2,2025-07-01 07:30:00,-56.1,3600
MTR-001017,DSFLWR_2_W9CSB2,2025-07-01 08:30:00,7.0,3600
MTR-001018,DSFLWR_2_W9CSB2,2025-07-01 09:30:00,4.7,3600
MTR-001019,DSFLWR_2_W9CSB2,2025-07-01 10:30:00,-9.9,3600
MTR-001020,DSFLWR_2_W9CSB2,2025-07-01 11:30:00,-0.5,3600
MTR-001021,DSFLWR_2_W9CSB2,2025-07-01 12:30:00,-1.9,3600
MTR-001022,DSFLWR_2_W9CSB2,2025-07-01 13:30:00,-3.3,3600
MTR-001023,DSFLWR_2_W9CSB2,2025-07-01 14:30:00,-6.3,3600
MTR-001024,DSFLWR_2_W9CSB2,2025-07-01 15:30:00,9.4,3600
MTR-001025,DSFLWR_2_W9CSB2,2025-07-01 16:30:00,74.0,3600
MTR-001026,DSFLWR_2_W9CSB2,2025-07-01 17:30:00,65.0,3600
MTR-001027,DSFLWR_2_W9CSB2,2025-07-01 18:30:00,47.2,3600
MTR-001028,DSFLWR_2_W9CSB2,2025-07-01 19:30:00,74.2,3600
MTR-001029,DSFLWR_2_W9CSB2,2025-07-01 20:30:00,78.8,3600
MTR-001030,DSFLWR_2_W9CSB2,2025-07-01 21:30:00,69.2,3600
MTR-001031,DSFLWR_2_W9CSB2,2025-07-01 22:30:00,4.9,3600
MTR-001032,DSFLWR_2_W9CSB2,2025-07-01 23:30:00,-6.1,3600
MTR-001033,DSFLWR_2_W9CSB2,2025-07-02 00:30:00,-27.2,3600
MTR-001034,DSFLWR_2_W9CSB2,2025-07-02 01:30:00,-48.9,3600
MTR-001035,DSFLWR_2_W9CSB2,2025-07-02 02:30:00,-29.6,3600
MTR-001036,DSFLWR_2_W9CSB2,2025-07-02 03:30:00,-36.0,3600
MTR-001037,DSFLWR_2_W9CSB2,2025-07-02 04:30:00,-52.6,3600
MTR-001038,DSFLWR_2_W9CSB2,2025-07-02 05:30:00,-46.4,3600
MTR-001039,DSFLWR_2_W9CSB2,2025-07-02 06:30:00,-54.2,3600
MTR-001040,DSFLWR_2_W9CSB2,2025-07-02 07:30:00,-31.1,3600
MTR-001041,DSFLWR_2_W9CSB2,2025-07-02 08:30:00,-8.5,3600
MTR-001042,DSFLWR_2_W9CSB2,2025-07-02 09:30:00,5.2,3600
MTR-001043,DSFLWR_2_W9CSB2,2025-07-02 10:30:00,-6.2,3600
MTR-001044,DSFLWR_2_W9CSB2,2025-07-02 11:30:00,8.9,3600
MTR-001045,DSFLWR_2_W9CSB2,2025-07-02 12:30:00,-5.2,3600
MTR-001046,DSFLWR_2_W9CSB2,2025-07-02 13:30:00,-7.7,3600
MTR-001047,DSFLWR_2_W9CSB2,2025-07-02 14:30:00,-8.2,3600
MTR-001048,DSFLWR_2_W9CSB2,2025-07-02 15:30:00,-8.1,3600
MTR-001049,DSFLWR_2_W9CSB2,2025-07-02 16:30:00,81.0,3600
MTR-001050,DSFLWR_2_W9CSB2,2025-07-02 17:30:00,48.0,3600
MTR-001051,DSFLWR_2_W9CSB2,2025-07-02 18:30:00,41.0,3600
MTR-001052,DSFLWR_2_W9CSB2,2025-07-02 19:30:00,46.6,3600
MTR-001053,DSFLWR_2_W9CSB2,2025-07-02 20:30:00,89.4,3600
MTR-001054,DSFLWR_2_W9CSB2,2025-07-02 21:30:00,83.1,3600
MTR-001055,DSFLWR_2_W9CSB2,2025-07-02 22:30:00,2.8,3600
MTR-001056,DSFLWR_2_W9CSB2,2025-07-02 23:30:00,9.0,3600
MTR-001057,DSFLWR_2_W9CSB2,2025-07-03 00:30:00,-50.7,3600
MTR-001058,DSFLWR_2_W9CSB2,2025-07-03 01:30:00,-22.5,3600
MTR-001059,DSFLWR_2_W9CSB2,2025-07-03 02:30:00,-31.8,3600
MTR-001060,DSFLWR_2_W9CSB2,2025-07-03 03:30:00,-50.0,3600
MTR-001061,DSFLWR_2_W9CSB2,2025-07-03 04:30:00,-22.2,3600
MTR-001062,DSFLWR_2_W9CSB2,2025-07-03 05:30:00,-41.9,3600
MTR-001063,DSFLWR_2_W9CSB2,2025-07-03 06:30:00,-53.5,3600
MTR-001064,DSFLWR_2_W9CSB2,2025-07-03 07:30:00,-48.6,3600
MTR-001065,DSFLWR_2_W9CSB2,2025-07-03 08:30:00,1.8,3600
MTR-001066,DSFLWR_2_W9CSB2,2025-07-03 09:30:00,-4.5,3600
MTR-001067,DSFLWR_2_W9CSB2,2025-07-03 10:30:00,1.2,3600
MTR-001068,DSFLWR_2_W9CSB2,2025-07-03 11:30:00,7.4,3600
MTR-001069,DSFLWR_2_W9CSB2,2025-07-03 12:30:00,0.8,3600
MTR-001070,DSFLWR_2_W9CSB2,2025-07-03 13:30:00,-0.8,3600
MTR-001071,DSFLWR_2_W9CSB2,2025-07-03 14:30:00,-2.1,3600
MTR-001072,DSFLWR_2_W9CSB2,2025-07-03 15:30:00,-8.4,3600
MTR-001073,DSFLWR_2_W9CSB2,2025-07-03 16:30:00,61.3,3600
MTR-001074,DSFLWR_2_W9CSB2,2025-07-03 17:30:00,76.0,3600
MTR-001075,DSFLWR_2_W9CSB2,2025-07-03 18:30:00,86.1,3600
MTR-001076,DSFLWR_2_W9CSB2,2025-07-03 19:30:00,89.9,3600
MTR-001077,DSFLWR_2_W9CSB2,2025-07-03 20:30:00,86.1,3600
MTR-001078,DSFLWR_2_W9CSB2,2025-07-03 21:30:00,49.7,3600
MTR-001079,DSFLWR_2_W9CSB2,2025-07-03 22:30:00,6.5,3600
MTR-001080,DSFLWR_2_W9CSB2,2025-07-03 23:30:00,-1.6,3600
MTR-001081,DSFLWR_2_W9CSB2,2025-07-04 00:30:00,-22.9,3600
MTR-001082,DSFLWR_2_W9CSB2,2025-07-04 01:30:00,-21.1,3600
MTR-001083,DSFLWR_2_W9CSB2,2025-07-04 02:30:00,-58.8,3600
MTR-001084,DSFLWR_2_W9CSB2,2025-07-04 03:30:00,-31.2,3600
MTR-001085,DSFLWR_2_W9CSB2,2025-07-04 04:30:00,-53.9,3600
MTR-001086,DSFLWR_2_W9CSB2,2025-07-04 05:30:00,-56.6,3600
MTR-001087,DSFLWR_2_W9CSB2,2025-07-04 06:30:00,-21.4,3600
MTR-001088,DSFLWR_2_W9CSB2,2025-07-04 07:30:00,-50.8,3600
MTR-001089,DSFLWR_2_W9CSB2,2025-07-04 08:30:00,7.7,3600
MTR-001090,DSFLWR_2_W9CSB2,2025-07-04 09:30:00,5.0,3600
MTR-001091,DSFLWR_2_W9CSB2,2025-07-04 10:30:00,-5.8,3600
MTR-001092,DSFLWR_2_W9CSB2,2025-07-04 11:30:00,-7.9,3600
MTR-001093,DSFLWR_2_W9CSB2,2025-07-04 12:30:00,-4.5,3600
MTR-001094,DSFLWR_2_W9CSB2,2025-07-04 13:30:00,1.4,3600
MTR-001095,DSFLWR_2_W9CSB2,2025-07-04 14:30:00,-2.6,3600
MTR-001096,DSFLWR_2_W9CSB2,2025-07-04 15:30:00,-5.3,3600
MTR-001097,DSFLWR_2_W9CSB2,2025-07-04 16:30:00,75.7,3600
MTR-001098,DSFLWR_2_W9CSB2,2025-07-04 17:30:00,55.5,3600
MTR-001099,DSFLWR_2_W9CSB2,2025-07-04 18:30:00,53.4,3600
MTR-001100,DSFLWR_2_W9CSB2,2025-07-04 19:30:00,44.1,3600
MTR-001101,DSFLWR_2_W9CSB2,2025-07-04 20:30:00,71.5,3600
MTR-001102,DSFLWR_2_W9CSB2,2025-07-04 21:30:00,50.8,3600
MTR-001103,DSFLWR_2_W9CSB2,2025-07-04 22:30:00,-7.3,3600
MTR-001104,DSFLWR_2_W9CSB2,2025-07-04 23:30:00,-4.4,3600
MTR-001105,DSFLWR_2_W9CSB2,2025-07-05 00:30:00,-27.4,3600
MTR-001106,DSFLWR_2_W9CSB2,2025-07-05 01:30:00,-30.6,3600
MTR-001107,DSFLWR_2_W9CSB2,2025-07-05 02:30:00,-22.5,3600
MTR-001108,DSFLWR_2_W9CSB2,2025-07-05 03:30:00,-23.7,3600
MTR-001109,DSFLWR_2_W9CSB2,2025-07-05 04:30:00,-37.9,3600
MTR-001110,DSFLWR_2_W9CSB2,2025-07-05 05:30:00,-25.9,3600
MTR-001111,DSFLWR_2_W9CSB2,2025-07-05 06:30:00,-21.7,3600
MTR-001112,DSFLWR_2_W9CSB2,2025-07-05 07:30:00,-53.4,3600
MTR-001113,DSFLWR_2_W9CSB2,2025-07-05 08:30:00,5.6,3600
MTR-001114,DSFLWR_2_W9CSB2,2025-07-05 09:30:00,2.7,3600
MTR-001115,DSFLWR_2_W9CSB2,2025-07-05 10:30:00,-0.8,3600
MTR-001116,DSFLWR_2_W9CSB2,2025-07-05 11:30:00,-3.7,3600
MTR-001117,DSFLWR_2_W9CSB2,2025-07-05 12:30:00,6.0,3600
MTR-001118,DSFLWR_2_W9CSB2,2025-07-05 13:30:00,9.3,3600
MTR-001119,DSFLWR_2_W9CSB2,2025-07-05 14:30:00,0.2,3600
MTR-001120,DSFLWR_2_W9CSB2,2025-07-05 15:30:00,2.9,3600
MTR-001121,DSFLWR_2_W9CSB2,2025-07-05 16:30:00,65.1,3600
MTR-001122,DSFLWR_2_W9CSB2,2025-07-05 17:30:00,46.3,3600
MTR-001123,DSFLWR_2_W9CSB2,2025-07-05 18:30:00,78.6,3600
MTR-001124,DSFLWR_2_W9CSB2,2025-07-05 19:30:00,51.3,3600
MTR-001125,DSFLWR_2_W9CSB2,2025-07-05 20:30:00,43.8,3600
MTR-001126,DSFLWR_2_W9CSB2,2025-07-05 21:30:00,80.6,3600
MTR-001127,DSFLWR_2_W9CSB2,2025-07-05 22:30:00,8.9,3600
MTR-001128,DSFLWR_2_W9CSB2,2025-07-05 23:30:00,-7.0,3600
MTR-001129,DSFLWR_2_W9CSB2,2025-07-06 00:30:00,-32.6,3600
MTR-001130,DSFLWR_2_W9CSB2,2025-07-06 01:30:00,-56.5,3600
MTR-001131,DSFLWR_2_W9CSB2,2025-07-06 02:30:00,-49.6,3600
MTR-001132,DSFLWR_2_W9CSB2,2025-07-06 03:30:00,-52.9,3600
MTR-001133,DSFLWR_2_W9CSB2,2025-07-06 04:30:00,-47.6,3600
MTR-001134,DSFLWR_2_W9CSB2,2025-07-06 05:30:00,-53.5,3600
MTR-001135,DSFLWR_2_W9CSB2,2025-07-06 06:30:00,-22.3,3600
MTR-001136,DSFLWR_2_W9CSB2,2025-07-06 07:30:00,-40.4,3600
MTR-001137,DSFLWR_2_W9CSB2,2025-07-06 08:30:00,0.3,3600
MTR-001138,DSFLWR_2_W9CSB2,2025-07-06 09:30:00,3.6,3600
MTR-001139,DSFLWR_2_W9CSB2,2025-07-06 10:30:00,-6.2,3600
MTR-001140,DSFLWR_2_W9CSB2,2025-07-06 11:30:00,-6.1,3600
MTR-001141,DSFLWR_2_W9CSB2,2025-07-06 12:30:00,0.9,3600
MTR-001142,DSFLWR_2_W9CSB2,2025-07-06 13:30:00,2.3,3600
MTR-001143,DSFLWR_2_W9CSB2,2025-07-06 14:30:00,-5.5,3600
